year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,3,26,1726.0,1730,-4.0,2048.0,2046,2.0,B6,359,N779JB,JFK,BUR,351.0,2465,17,30,2013-03-26 21:00:00+00:00
2013,3,26,1748.0,1750,-2.0,2056.0,2112,-16.0,UA,1127,N17104,EWR,SFO,346.0,2565,17,50,2013-03-26 21:00:00+00:00
2013,3,26,1855.0,1855,0.0,2043.0,2100,-17.0,MQ,4649,N505MQ,LGA,MSP,135.0,1020,18,55,2013-03-26 22:00:00+00:00
2013,3,27,736.0,736,0.0,1042.0,1115,-33.0,B6,643,N821JB,JFK,SFO,343.0,2586,7,36,2013-03-27 11:00:00+00:00
2013,3,27,814.0,815,-1.0,1040.0,1045,-5.0,DL,914,N334NW,LGA,DEN,222.0,1620,8,15,2013-03-27 12:00:00+00:00
2013,3,27,1236.0,1240,-4.0,1518.0,1540,-22.0,AA,1853,N4YHAA,EWR,DFW,204.0,1372,12,40,2013-03-27 16:00:00+00:00
2013,3,27,1330.0,1329,1.0,1634.0,1632,2.0,UA,1186,N36247,EWR,MIA,162.0,1085,13,29,2013-03-27 17:00:00+00:00
2013,3,27,1544.0,1545,-1.0,1932.0,1921,11.0,DL,1773,N638DL,JFK,SLC,298.0,1990,15,45,2013-03-27 19:00:00+00:00
2013,3,27,1635.0,1630,5.0,1933.0,1954,-21.0,B6,675,N585JB,JFK,LAX,340.0,2475,16,30,2013-03-27 20:00:00+00:00
2013,3,27,1957.0,2005,-8.0,2047.0,2109,-22.0,EV,4566,N22909,EWR,ALB,33.0,143,20,5,2013-03-28 00:00:00+00:00
2013,3,28,909.0,910,-1.0,1017.0,1032,-15.0,B6,20,N273JB,JFK,ROC,50.0,264,9,10,2013-03-28 13:00:00+00:00
2013,3,28,1131.0,1137,-6.0,1325.0,1403,-38.0,UA,595,N417UA,EWR,DEN,218.0,1605,11,37,2013-03-28 15:00:00+00:00
2013,3,28,1235.0,1240,-5.0,1522.0,1555,-33.0,AA,2041,N5DAAA,JFK,MIA,148.0,1089,12,40,2013-03-28 16:00:00+00:00
2013,3,28,1559.0,1557,2.0,1740.0,1754,-14.0,9E,3523,N916XJ,JFK,ORD,113.0,740,15,57,2013-03-28 19:00:00+00:00
2013,3,28,1600.0,1600,0.0,1933.0,1934,-1.0,DL,1461,N727TW,JFK,LAX,334.0,2475,16,0,2013-03-28 20:00:00+00:00
2013,3,29,1155.0,1200,-5.0,1422.0,1438,-16.0,DL,1947,N676DL,LGA,ATL,106.0,762,12,0,2013-03-29 16:00:00+00:00
2013,3,30,654.0,700,-6.0,944.0,1015,-31.0,AA,2279,N3AFAA,LGA,MIA,150.0,1096,7,0,2013-03-30 11:00:00+00:00
2013,3,30,804.0,810,-6.0,1057.0,1120,-23.0,DL,1271,N345NW,JFK,FLL,154.0,1069,8,10,2013-03-30 12:00:00+00:00
2013,3,30,808.0,815,-7.0,1310.0,1010,,MQ,4490,N711MQ,LGA,CMH,,479,8,15,2013-03-30 12:00:00+00:00
2013,3,30,1114.0,1116,-2.0,1356.0,1419,-23.0,UA,316,N405UA,EWR,PBI,143.0,1023,11,16,2013-03-30 15:00:00+00:00
2013,3,30,1504.0,1510,-6.0,1637.0,1655,-18.0,MQ,4447,N844MQ,LGA,RDU,65.0,431,15,10,2013-03-30 19:00:00+00:00
2013,3,30,2211.0,2159,12.0,54.0,56,-2.0,B6,11,N653JB,JFK,FLL,145.0,1069,21,59,2013-03-31 01:00:00+00:00
2013,3,31,810.0,813,-3.0,1001.0,1018,-17.0,EV,4315,N16987,EWR,MYR,85.0,550,8,13,2013-03-31 12:00:00+00:00
2013,3,31,902.0,900,2.0,1207.0,1208,-1.0,UA,1170,N38443,EWR,FLL,149.0,1065,9,0,2013-03-31 13:00:00+00:00
2013,3,31,954.0,1000,-6.0,1323.0,1334,-11.0,DL,1765,N624AG,JFK,SFO,357.0,2586,10,0,2013-03-31 14:00:00+00:00
2013,3,31,1545.0,1456,49.0,1818.0,1712,66.0,EV,4181,N12122,EWR,MCI,176.0,1092,14,56,2013-03-31 18:00:00+00:00
2013,3,31,1706.0,1715,-9.0,2027.0,2037,-10.0,DL,503,N3764D,JFK,SAN,347.0,2446,17,15,2013-03-31 21:00:00+00:00
2013,3,31,1751.0,1755,-4.0,2114.0,2107,7.0,UA,535,N510UA,JFK,LAX,351.0,2475,17,55,2013-03-31 21:00:00+00:00
2013,3,31,1827.0,1542,165.0,2041.0,1755,166.0,EV,4440,N11113,EWR,IND,104.0,645,15,42,2013-03-31 19:00:00+00:00
2013,3,31,1931.0,1935,-4.0,2233.0,2242,-9.0,DL,2370,N320US,LGA,PBI,149.0,1035,19,35,2013-03-31 23:00:00+00:00
2013,4,1,559.0,600,-1.0,724.0,715,9.0,EV,5716,N836AS,JFK,IAD,52.0,228,6,0,2013-04-01 10:00:00+00:00
2013,4,1,810.0,810,0.0,1016.0,1037,-21.0,9E,3538,N930XJ,JFK,MSP,156.0,1029,8,10,2013-04-01 12:00:00+00:00
2013,4,1,933.0,930,3.0,1236.0,1255,-19.0,WN,739,N766SW,EWR,AUS,224.0,1504,9,30,2013-04-01 13:00:00+00:00
2013,4,1,1147.0,1145,2.0,1413.0,1402,11.0,DL,401,N305DQ,EWR,ATL,116.0,746,11,45,2013-04-01 15:00:00+00:00
2013,4,1,1453.0,1459,-6.0,1758.0,1801,-3.0,B6,153,N599JB,JFK,MCO,148.0,944,14,59,2013-04-01 18:00:00+00:00
2013,4,1,1609.0,1610,-1.0,1811.0,1744,27.0,9E,3354,N905XJ,JFK,BOS,63.0,187,16,10,2013-04-01 20:00:00+00:00
2013,4,1,1726.0,1729,-3.0,2052.0,2057,-5.0,UA,512,N502UA,JFK,SFO,353.0,2586,17,29,2013-04-01 21:00:00+00:00
2013,4,1,1925.0,1935,-10.0,2210.0,2240,-30.0,AA,791,N3CEAA,LGA,DFW,205.0,1389,19,35,2013-04-01 23:00:00+00:00
2013,4,2,653.0,700,-7.0,800.0,808,-8.0,US,2163,N745VJ,LGA,DCA,49.0,214,7,0,2013-04-02 11:00:00+00:00
2013,4,2,952.0,955,-3.0,1301.0,1310,-9.0,AA,1871,N3EXAA,LGA,MIA,152.0,1096,9,55,2013-04-02 13:00:00+00:00
2013,4,2,1130.0,1130,0.0,1314.0,1339,-25.0,DL,2219,N329NW,LGA,MSP,145.0,1020,11,30,2013-04-02 15:00:00+00:00
2013,4,2,1152.0,1200,-8.0,1453.0,1507,-14.0,UA,703,N510UA,JFK,LAX,341.0,2475,12,0,2013-04-02 16:00:00+00:00
2013,4,2,1405.0,1329,36.0,1452.0,1426,26.0,EV,4155,N11189,EWR,BDL,27.0,116,13,29,2013-04-02 17:00:00+00:00
2013,4,2,1752.0,1800,-8.0,1854.0,1919,-25.0,US,2138,N953UW,LGA,BOS,40.0,184,18,0,2013-04-02 22:00:00+00:00
2013,4,3,552.0,600,-8.0,645.0,701,-16.0,US,2114,N766US,LGA,BOS,35.0,184,6,0,2013-04-03 10:00:00+00:00
2013,4,3,621.0,630,-9.0,923.0,943,-20.0,UA,387,N530UA,EWR,LAX,346.0,2454,6,30,2013-04-03 10:00:00+00:00
2013,4,3,638.0,642,-4.0,833.0,850,-17.0,EV,4626,N11199,EWR,MSP,156.0,1008,6,42,2013-04-03 10:00:00+00:00
2013,4,3,854.0,859,-5.0,1217.0,1219,-2.0,UA,1581,N37281,EWR,SEA,343.0,2402,8,59,2013-04-03 12:00:00+00:00
2013,4,3,953.0,959,-6.0,1151.0,1200,-9.0,US,1277,N766US,LGA,CLT,91.0,544,9,59,2013-04-03 13:00:00+00:00
2013,4,3,1455.0,1455,0.0,1806.0,1820,-14.0,AA,1769,N386AA,JFK,MIA,157.0,1089,14,55,2013-04-03 18:00:00+00:00
2013,4,3,1504.0,1435,29.0,1812.0,1738,34.0,B6,347,N324JB,JFK,SRQ,158.0,1041,14,35,2013-04-03 18:00:00+00:00
2013,4,4,853.0,900,-7.0,1027.0,1035,-8.0,EV,5025,N759EV,LGA,BTV,42.0,258,9,0,2013-04-04 13:00:00+00:00
2013,4,4,1424.0,1430,-6.0,1605.0,1629,-24.0,EV,4975,N753EV,EWR,MSP,146.0,1008,14,30,2013-04-04 18:00:00+00:00
2013,4,4,1509.0,1445,24.0,1834.0,1801,33.0,DL,1531,N346NB,LGA,RSW,175.0,1080,14,45,2013-04-04 18:00:00+00:00
2013,4,4,1607.0,1530,37.0,1947.0,1905,42.0,AA,85,N371AA,JFK,SFO,348.0,2586,15,30,2013-04-04 19:00:00+00:00
2013,4,4,1926.0,1930,-4.0,2044.0,2105,-21.0,EV,5472,N759EV,LGA,ORF,55.0,296,19,30,2013-04-04 23:00:00+00:00
2013,4,4,1936.0,1800,96.0,2308.0,2140,88.0,AA,177,N339AA,JFK,SFO,357.0,2586,18,0,2013-04-04 22:00:00+00:00
2013,4,4,1959.0,2000,-1.0,2316.0,2305,11.0,B6,39,N655JB,JFK,PBI,156.0,1028,20,0,2013-04-05 00:00:00+00:00
2013,4,4,2039.0,2036,3.0,2252.0,2258,-6.0,EV,4132,N14180,EWR,OMA,162.0,1134,20,36,2013-04-05 00:00:00+00:00
2013,4,4,2123.0,1945,98.0,26.0,2249,97.0,DL,1435,N367NW,LGA,TPA,160.0,1010,19,45,2013-04-04 23:00:00+00:00
2013,4,5,627.0,629,-2.0,829.0,825,4.0,US,1507,N178US,EWR,CLT,97.0,529,6,29,2013-04-05 10:00:00+00:00
2013,4,5,646.0,635,11.0,741.0,739,2.0,B6,1002,N652JB,JFK,BOS,37.0,187,6,35,2013-04-05 10:00:00+00:00
2013,4,5,739.0,745,-6.0,1009.0,1011,-2.0,DL,807,N323NB,EWR,ATL,119.0,746,7,45,2013-04-05 11:00:00+00:00
2013,4,5,1022.0,1029,-7.0,1212.0,1235,-23.0,EV,5134,N740EV,EWR,DTW,84.0,488,10,29,2013-04-05 14:00:00+00:00
2013,4,5,1323.0,1329,-6.0,1522.0,1504,18.0,MQ,4605,N502MQ,LGA,RDU,72.0,431,13,29,2013-04-05 17:00:00+00:00
2013,4,5,1339.0,1340,-1.0,1422.0,1443,-21.0,EV,4088,N12564,EWR,ALB,29.0,143,13,40,2013-04-05 17:00:00+00:00
2013,4,5,1727.0,1725,2.0,2040.0,2036,4.0,DL,1185,N343NW,EWR,SLC,291.0,1969,17,25,2013-04-05 21:00:00+00:00
2013,4,6,822.0,829,-7.0,1012.0,1034,-22.0,MQ,4478,N725MQ,LGA,DTW,91.0,502,8,29,2013-04-06 12:00:00+00:00
2013,4,6,851.0,900,-9.0,1146.0,1212,-26.0,DL,874,N325NB,LGA,MIA,145.0,1096,9,0,2013-04-06 13:00:00+00:00
2013,4,6,1418.0,1430,-12.0,1604.0,1627,-23.0,9E,3285,N905XJ,EWR,MSP,148.0,1008,14,30,2013-04-06 18:00:00+00:00
2013,4,6,1439.0,1440,-1.0,1604.0,1610,-6.0,FL,721,N975AT,LGA,CAK,64.0,397,14,40,2013-04-06 18:00:00+00:00
2013,4,6,1452.0,1500,-8.0,1629.0,1652,-23.0,US,720,N746UW,EWR,CLT,76.0,529,15,0,2013-04-06 19:00:00+00:00
2013,4,6,1515.0,1508,7.0,1748.0,1819,-31.0,DL,1902,N993DL,LGA,PBI,135.0,1035,15,8,2013-04-06 19:00:00+00:00
2013,4,6,1608.0,1550,18.0,1856.0,1858,-2.0,9E,3325,N913XJ,JFK,DFW,196.0,1391,15,50,2013-04-06 19:00:00+00:00
2013,4,6,1832.0,1715,77.0,2129.0,2034,55.0,DL,503,N3763D,JFK,SAN,331.0,2446,17,15,2013-04-06 21:00:00+00:00
2013,4,6,2024.0,2030,-6.0,2147.0,2150,-3.0,WN,807,N354SW,EWR,MDW,111.0,711,20,30,2013-04-07 00:00:00+00:00
2013,4,7,1357.0,1355,2.0,1512.0,1520,-8.0,WN,2444,N415WN,LGA,MDW,116.0,725,13,55,2013-04-07 17:00:00+00:00
2013,4,7,1958.0,2000,-2.0,2145.0,2144,1.0,B6,130,N334JB,JFK,BUF,55.0,301,20,0,2013-04-08 00:00:00+00:00
2013,4,7,2358.0,2359,-1.0,327.0,339,-12.0,B6,727,N809JB,JFK,BQN,190.0,1576,23,59,2013-04-08 03:00:00+00:00
2013,4,8,902.0,839,23.0,1030.0,950,40.0,B6,1172,N206JB,EWR,BOS,43.0,200,8,39,2013-04-08 12:00:00+00:00
2013,4,8,1344.0,1345,-1.0,1512.0,1530,-18.0,MQ,4491,N723MQ,LGA,CLE,70.0,419,13,45,2013-04-08 17:00:00+00:00
2013,4,8,1456.0,1459,-3.0,1815.0,1825,-10.0,UA,1699,N36247,EWR,SFO,352.0,2565,14,59,2013-04-08 18:00:00+00:00
2013,4,8,1656.0,1700,-4.0,1940.0,1955,-15.0,AA,257,N3JUAA,JFK,LAS,319.0,2248,17,0,2013-04-08 21:00:00+00:00
2013,4,9,613.0,615,-2.0,759.0,810,-11.0,US,1657,N770UW,JFK,CLT,82.0,541,6,15,2013-04-09 10:00:00+00:00
2013,4,9,704.0,705,-1.0,1003.0,1009,-6.0,DL,1879,N330NW,LGA,FLL,144.0,1076,7,5,2013-04-09 11:00:00+00:00
2013,4,9,726.0,725,1.0,1043.0,1053,-10.0,UA,742,N581UA,EWR,SFO,345.0,2565,7,25,2013-04-09 11:00:00+00:00
2013,4,9,754.0,800,-6.0,1055.0,1135,-40.0,AA,59,N327AA,JFK,SFO,342.0,2586,8,0,2013-04-09 12:00:00+00:00
2013,4,9,856.0,900,-4.0,1117.0,1127,-10.0,DL,485,N323NB,EWR,ATL,108.0,746,9,0,2013-04-09 13:00:00+00:00
2013,4,9,1336.0,1340,-4.0,1445.0,1459,-14.0,B6,602,N238JB,JFK,PWM,55.0,273,13,40,2013-04-09 17:00:00+00:00
2013,4,9,1627.0,1559,28.0,1858.0,1836,22.0,US,35,N548UW,JFK,PHX,302.0,2153,15,59,2013-04-09 19:00:00+00:00
2013,4,9,1833.0,1800,33.0,2022.0,1937,45.0,UA,1199,N87513,LGA,ORD,117.0,733,18,0,2013-04-09 22:00:00+00:00
2013,4,9,1842.0,1832,10.0,2212.0,2157,15.0,UA,1735,N34131,EWR,LAX,336.0,2454,18,32,2013-04-09 22:00:00+00:00
2013,4,10,25.0,1900,325.0,136.0,2045,291.0,EV,5038,N713EV,LGA,BHM,115.0,866,19,0,2013-04-10 23:00:00+00:00
2013,4,10,631.0,630,1.0,1223.0,804,,B6,905,N281JB,JFK,ORD,,740,6,30,2013-04-10 10:00:00+00:00
2013,4,10,756.0,749,7.0,1130.0,1145,-15.0,UA,1653,N75432,EWR,SJU,192.0,1608,7,49,2013-04-10 11:00:00+00:00
2013,4,10,1156.0,1210,-14.0,1422.0,1445,-23.0,B6,523,N564JB,EWR,MCO,130.0,937,12,10,2013-04-10 16:00:00+00:00
2013,4,10,1334.0,1340,-6.0,1631.0,1644,-13.0,B6,83,N625JB,JFK,SEA,334.0,2422,13,40,2013-04-10 17:00:00+00:00
2013,4,10,1512.0,1355,77.0,1726.0,1610,76.0,WN,1739,N799SW,EWR,PHX,284.0,2133,13,55,2013-04-10 17:00:00+00:00
2013,4,10,1805.0,1750,15.0,1916.0,1913,3.0,B6,1016,N556JB,JFK,BOS,34.0,187,17,50,2013-04-10 21:00:00+00:00
2013,4,10,1836.0,1829,7.0,2251.0,2150,61.0,UA,1656,N54711,EWR,SNA,345.0,2434,18,29,2013-04-10 22:00:00+00:00
2013,4,10,2010.0,1930,40.0,7.0,2235,92.0,UA,1574,N27205,EWR,FLL,163.0,1065,19,30,2013-04-10 23:00:00+00:00
2013,4,11,800.0,640,80.0,1044.0,922,82.0,B6,983,N613JB,LGA,TPA,140.0,1010,6,40,2013-04-11 10:00:00+00:00
2013,4,11,813.0,730,43.0,1115.0,1050,25.0,AA,33,N339AA,JFK,LAX,330.0,2475,7,30,2013-04-11 11:00:00+00:00
2013,4,11,1402.0,1359,3.0,1659.0,1714,-15.0,AA,677,N5CHAA,JFK,MIA,149.0,1089,13,59,2013-04-11 17:00:00+00:00
2013,4,11,1456.0,1325,91.0,1658.0,1500,118.0,AA,331,N4WWAA,LGA,ORD,117.0,733,13,25,2013-04-11 17:00:00+00:00
2013,4,11,1516.0,1457,19.0,1642.0,1634,8.0,EV,4323,N13975,EWR,RDU,70.0,416,14,57,2013-04-11 18:00:00+00:00
2013,4,11,1705.0,1655,10.0,2019.0,2030,-11.0,VX,413,N637VA,JFK,LAX,334.0,2475,16,55,2013-04-11 20:00:00+00:00
2013,4,11,1857.0,1729,88.0,2219.0,2105,74.0,VX,193,N527VA,EWR,SFO,342.0,2565,17,29,2013-04-11 21:00:00+00:00
2013,4,11,1955.0,1600,235.0,2148.0,1748,240.0,9E,3459,N918XJ,JFK,BNA,118.0,765,16,0,2013-04-11 20:00:00+00:00
2013,4,11,,1110,,,1252,,EV,5273,N720EV,LGA,PIT,,335,11,10,2013-04-11 15:00:00+00:00
2013,4,12,733.0,700,33.0,1028.0,1027,1.0,DL,1415,N690DL,JFK,SLC,256.0,1990,7,0,2013-04-12 11:00:00+00:00
2013,4,12,1025.0,1030,-5.0,1322.0,1405,-43.0,VX,187,N835VA,EWR,SFO,330.0,2565,10,30,2013-04-12 14:00:00+00:00
2013,4,12,1249.0,1200,49.0,1428.0,1343,45.0,EV,5679,N14959,EWR,CMH,83.0,463,12,0,2013-04-12 16:00:00+00:00
2013,4,12,1505.0,1440,25.0,1805.0,1750,15.0,UA,1639,N27724,EWR,RSW,162.0,1068,14,40,2013-04-12 18:00:00+00:00
2013,4,12,1600.0,1559,1.0,1916.0,1836,40.0,US,35,N535UW,JFK,PHX,303.0,2153,15,59,2013-04-12 19:00:00+00:00
2013,4,12,2010.0,1930,40.0,2218.0,2146,32.0,9E,3798,N8495B,JFK,CLT,93.0,541,19,30,2013-04-12 23:00:00+00:00
2013,4,12,2112.0,2115,-3.0,2310.0,2310,0.0,MQ,4584,N526MQ,LGA,CLT,90.0,544,21,15,2013-04-13 01:00:00+00:00
2013,4,12,2144.0,2059,45.0,2358.0,2304,54.0,EV,3256,N12900,EWR,CHS,109.0,628,20,59,2013-04-13 00:00:00+00:00
2013,4,13,828.0,835,-7.0,1136.0,1148,-12.0,DL,857,N3769L,JFK,SAN,344.0,2446,8,35,2013-04-13 12:00:00+00:00
2013,4,13,1041.0,1045,-4.0,1404.0,1355,9.0,DL,1903,N951DL,LGA,SRQ,164.0,1047,10,45,2013-04-13 14:00:00+00:00
2013,4,14,934.0,927,7.0,1315.0,1300,15.0,UA,220,N818UA,EWR,SFO,361.0,2565,9,27,2013-04-14 13:00:00+00:00
2013,4,14,1148.0,1150,-2.0,1313.0,1305,8.0,MQ,3697,N539MQ,EWR,ORD,126.0,719,11,50,2013-04-14 15:00:00+00:00
2013,4,14,1259.0,1300,-1.0,1426.0,1435,-9.0,MQ,4404,N842MQ,JFK,RDU,72.0,427,13,0,2013-04-14 17:00:00+00:00
2013,4,14,1309.0,1315,-6.0,1602.0,1621,-19.0,UA,1023,N78511,EWR,RSW,151.0,1068,13,15,2013-04-14 17:00:00+00:00
2013,4,14,1338.0,1340,-2.0,1446.0,1459,-13.0,B6,602,N354JB,JFK,PWM,52.0,273,13,40,2013-04-14 17:00:00+00:00
2013,4,14,1525.0,1530,-5.0,1750.0,1803,-13.0,9E,3579,N8800G,JFK,IND,101.0,665,15,30,2013-04-14 19:00:00+00:00
2013,4,14,1813.0,1729,44.0,2123.0,2044,39.0,AA,1999,N3JSAA,EWR,MIA,157.0,1085,17,29,2013-04-14 21:00:00+00:00
2013,4,14,1840.0,1829,11.0,2126.0,2101,25.0,UA,1214,N15710,EWR,DEN,233.0,1605,18,29,2013-04-14 22:00:00+00:00
2013,4,14,2055.0,2000,55.0,2329.0,2248,41.0,9E,3313,N933XJ,JFK,JAX,134.0,828,20,0,2013-04-15 00:00:00+00:00
2013,4,14,2144.0,2145,-1.0,56.0,48,8.0,B6,11,N552JB,JFK,FLL,160.0,1069,21,45,2013-04-15 01:00:00+00:00
2013,4,15,554.0,600,-6.0,838.0,844,-6.0,UA,679,N528UA,EWR,IAH,199.0,1400,6,0,2013-04-15 10:00:00+00:00
2013,4,15,728.0,731,-3.0,1110.0,1110,0.0,B6,643,N796JB,JFK,SFO,377.0,2586,7,31,2013-04-15 11:00:00+00:00
2013,4,15,747.0,749,-2.0,1052.0,1101,-9.0,UA,453,N462UA,EWR,MIA,159.0,1085,7,49,2013-04-15 11:00:00+00:00
2013,4,15,810.0,810,0.0,1017.0,1020,-3.0,DL,2119,N967DL,LGA,MSP,152.0,1020,8,10,2013-04-15 12:00:00+00:00
2013,4,15,949.0,955,-6.0,1125.0,1140,-15.0,AA,319,N544AA,LGA,ORD,117.0,733,9,55,2013-04-15 13:00:00+00:00
2013,4,15,1048.0,1055,-7.0,1419.0,1409,10.0,DL,1275,N3730B,JFK,SLC,310.0,1990,10,55,2013-04-15 14:00:00+00:00
2013,4,15,1308.0,1315,-7.0,1441.0,1501,-20.0,US,1895,N540UW,EWR,CLT,74.0,529,13,15,2013-04-15 17:00:00+00:00
2013,4,15,1505.0,1510,-5.0,1701.0,1705,-4.0,EV,3825,N13979,EWR,GSP,88.0,594,15,10,2013-04-15 19:00:00+00:00
2013,4,15,1634.0,1645,-11.0,1819.0,1849,-30.0,9E,4120,N8733G,JFK,CLE,75.0,425,16,45,2013-04-15 20:00:00+00:00
2013,4,15,1825.0,1800,25.0,2124.0,2114,10.0,B6,989,N508JB,JFK,FLL,148.0,1069,18,0,2013-04-15 22:00:00+00:00
2013,4,15,1830.0,1830,0.0,2125.0,2200,-35.0,AA,269,N3CMAA,JFK,SEA,332.0,2422,18,30,2013-04-15 22:00:00+00:00
2013,4,15,,1210,,,1510,,AA,743,N4WLAA,LGA,DFW,,1389,12,10,2013-04-15 16:00:00+00:00
2013,4,16,623.0,630,-7.0,737.0,753,-16.0,UA,551,N807UA,EWR,BOS,42.0,200,6,30,2013-04-16 10:00:00+00:00
2013,4,16,735.0,740,-5.0,1019.0,1042,-23.0,B6,201,N563JB,JFK,FLL,144.0,1069,7,40,2013-04-16 11:00:00+00:00
2013,4,16,900.0,902,-2.0,1138.0,1128,10.0,UA,1643,N19130,EWR,DEN,242.0,1605,9,2,2013-04-16 13:00:00+00:00
2013,4,16,1151.0,1146,5.0,1254.0,1300,-6.0,EV,3815,N14562,EWR,ORF,46.0,284,11,46,2013-04-16 15:00:00+00:00
2013,4,16,1243.0,1125,78.0,1517.0,1421,56.0,B6,1,N588JB,JFK,FLL,141.0,1069,11,25,2013-04-16 15:00:00+00:00
2013,4,16,1519.0,1519,0.0,1833.0,1820,13.0,UA,1600,N33132,EWR,LAX,348.0,2454,15,19,2013-04-16 19:00:00+00:00
2013,4,16,1957.0,2000,-3.0,2245.0,2248,-3.0,9E,3313,N937XJ,JFK,JAX,114.0,828,20,0,2013-04-17 00:00:00+00:00
2013,4,16,2152.0,2155,-3.0,2257.0,2311,-14.0,UA,411,N847UA,EWR,BOS,43.0,200,21,55,2013-04-17 01:00:00+00:00
2013,4,17,749.0,750,-1.0,940.0,934,6.0,EV,4099,N14907,EWR,STL,150.0,872,7,50,2013-04-17 11:00:00+00:00
2013,4,17,1636.0,1640,-4.0,1848.0,1845,3.0,EV,4997,N606LR,EWR,DTW,96.0,488,16,40,2013-04-17 20:00:00+00:00
2013,4,17,1708.0,1700,8.0,2002.0,2001,1.0,UA,1017,N36207,EWR,MIA,142.0,1085,17,0,2013-04-17 21:00:00+00:00
2013,4,17,1747.0,1730,17.0,1941.0,1919,22.0,US,449,N677AW,EWR,CLT,76.0,529,17,30,2013-04-17 21:00:00+00:00
2013,4,18,655.0,700,-5.0,1213.0,950,143.0,AA,2083,N565AA,EWR,DFW,230.0,1372,7,0,2013-04-18 11:00:00+00:00
2013,4,18,749.0,755,-6.0,1002.0,949,13.0,US,1733,N543UW,LGA,CLT,83.0,544,7,55,2013-04-18 11:00:00+00:00
2013,4,18,818.0,829,-11.0,1032.0,1034,-2.0,MQ,4478,N717MQ,LGA,DTW,84.0,502,8,29,2013-04-18 12:00:00+00:00
2013,4,18,821.0,825,-4.0,1024.0,1026,-2.0,US,487,N651AW,JFK,CLT,83.0,541,8,25,2013-04-18 12:00:00+00:00
2013,4,18,823.0,825,-2.0,1214.0,1104,70.0,DL,2170,N380DA,JFK,PHX,329.0,2153,8,25,2013-04-18 12:00:00+00:00
2013,4,18,833.0,625,128.0,1011.0,745,146.0,WN,3493,N8301J,LGA,MDW,109.0,725,6,25,2013-04-18 10:00:00+00:00
2013,4,18,1022.0,1008,14.0,1229.0,1148,41.0,EV,4711,N36915,EWR,STL,147.0,872,10,8,2013-04-18 14:00:00+00:00
2013,4,18,1208.0,1210,-2.0,1502.0,1422,40.0,UA,235,N403UA,EWR,DEN,264.0,1605,12,10,2013-04-18 16:00:00+00:00
2013,4,18,1907.0,1915,-8.0,2054.0,2044,10.0,9E,3369,N918XJ,JFK,BWI,37.0,184,19,15,2013-04-18 23:00:00+00:00
2013,4,19,623.0,630,-7.0,833.0,832,1.0,US,1433,N185UW,LGA,CLT,94.0,544,6,30,2013-04-19 10:00:00+00:00
2013,4,19,656.0,700,-4.0,805.0,805,0.0,US,2116,N944UW,LGA,BOS,46.0,184,7,0,2013-04-19 11:00:00+00:00
2013,4,19,657.0,659,-2.0,947.0,1015,-28.0,UA,1497,N27733,EWR,RSW,154.0,1068,6,59,2013-04-19 10:00:00+00:00
2013,4,19,709.0,710,-1.0,834.0,840,-6.0,WN,1171,N426WN,EWR,BNA,123.0,748,7,10,2013-04-19 11:00:00+00:00
2013,4,19,837.0,840,-3.0,958.0,1010,-12.0,EV,4409,N12900,EWR,RIC,62.0,277,8,40,2013-04-19 12:00:00+00:00
2013,4,19,1109.0,1055,14.0,1429.0,1407,22.0,B6,1471,N587JB,LGA,FLL,152.0,1076,10,55,2013-04-19 14:00:00+00:00
2013,4,19,1444.0,1450,-6.0,1605.0,1627,-22.0,9E,4357,N8948B,JFK,ORF,54.0,290,14,50,2013-04-19 18:00:00+00:00
2013,4,19,1826.0,1830,-4.0,2022.0,1955,27.0,MQ,4484,N711MQ,LGA,BNA,130.0,764,18,30,2013-04-19 22:00:00+00:00
2013,4,19,1852.0,1840,12.0,2218.0,2138,40.0,DL,1629,N388DA,JFK,LAS,307.0,2248,18,40,2013-04-19 22:00:00+00:00
2013,4,19,,1345,,,1453,,9E,3638,,JFK,PHL,,94,13,45,2013-04-19 17:00:00+00:00
2013,4,19,,1830,,,1940,,MQ,3944,N606MQ,JFK,BWI,,184,18,30,2013-04-19 22:00:00+00:00
2013,4,20,906.0,910,-4.0,1211.0,1215,-4.0,AA,1739,N4YLAA,EWR,DFW,211.0,1372,9,10,2013-04-20 13:00:00+00:00
2013,4,20,1503.0,1500,3.0,1600.0,1612,-12.0,US,2132,N958UW,LGA,BOS,37.0,184,15,0,2013-04-20 19:00:00+00:00
2013,4,20,1506.0,1445,21.0,1711.0,1645,26.0,US,1445,N199UW,LGA,CLT,95.0,544,14,45,2013-04-20 18:00:00+00:00
2013,4,20,1634.0,1444,110.0,1951.0,1735,136.0,B6,393,N564JB,LGA,MCO,162.0,950,14,44,2013-04-20 18:00:00+00:00
2013,4,21,802.0,800,2.0,1009.0,958,11.0,B6,1273,N307JB,JFK,CHS,104.0,636,8,0,2013-04-21 12:00:00+00:00
2013,4,21,805.0,810,-5.0,1025.0,1037,-12.0,9E,3538,N905XJ,JFK,MSP,164.0,1029,8,10,2013-04-21 12:00:00+00:00
